trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.02, 'e': 0.9914900000000002}",25,0,-129.24816620931153,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
186,False,"{'a': 0.02, 'e': 0.9913975000000002}",30,0,-164.30519517637094,"{0: 18, 1: 4, 2: 4, 3: 2, 4: 2}",0
187,False,"{'a': 0.02, 'e': 0.9913045000000001}",25,0,-143.9218816381751,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
188,False,"{'a': 0.02, 'e': 0.9912110000000002}",20,0,-91.9283630298748,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
189,False,"{'a': 0.02, 'e': 0.9911170000000001}",20,0,-120.00248512780628,"{0: 9, 1: 5, 2: 3, 3: 2, 4: 1}",0
190,False,"{'a': 0.02, 'e': 0.9910225000000001}",30,0,-146.19149197251554,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
191,False,"{'a': 0.02, 'e': 0.9909275000000002}",30,0,-92.65505777068311,"{0: 16, 1: 6, 2: 8, 3: 0, 4: 0}",0
192,False,"{'a': 0.02, 'e': 0.9908320000000002}",25,0,-205.86712623366665,"{0: 12, 1: 4, 2: 4, 3: 2, 4: 3}",0
193,False,"{'a': 0.02, 'e': 0.9907360000000002}",25,0,-217.09743422207455,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
194,False,"{'a': 0.02, 'e': 0.9906395000000001}",20,0,-140.25424740708513,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
195,False,"{'a': 0.02, 'e': 0.9905425000000001}",25,8,-8.406296763754103,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.02, 'e': 0.9904450000000001}",30,0,-153.4257509775153,"{0: 15, 1: 2, 2: 12, 3: 0, 4: 1}",0
197,False,"{'a': 0.02, 'e': 0.9903470000000001}",20,1,-115.19646216320972,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 1}",1
198,False,"{'a': 0.02, 'e': 0.9902485000000001}",20,0,-99.52582767726997,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
199,False,"{'a': 0.02, 'e': 0.9901495000000001}",25,9,-68.32299240939878,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
200,False,"{'a': 0.02, 'e': 0.9900500000000001}",30,0,-263.3233801493257,"{0: 16, 1: 1, 2: 7, 3: 2, 4: 4}",0
201,False,"{'a': 0.02, 'e': 0.9899500000000001}",25,0,-112.41548234970523,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
202,False,"{'a': 0.02, 'e': 0.9898495000000002}",30,0,-190.47565412822146,"{0: 14, 1: 6, 2: 7, 3: 1, 4: 2}",0
203,False,"{'a': 0.02, 'e': 0.9897485000000001}",20,0,-125.08017688825784,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
204,False,"{'a': 0.02, 'e': 0.9896470000000002}",20,0,-169.63293106971804,"{0: 8, 1: 4, 2: 4, 3: 2, 4: 2}",0
205,False,"{'a': 0.02, 'e': 0.9895450000000001}",35,0,-112.44807308833812,"{0: 23, 1: 5, 2: 5, 3: 1, 4: 1}",0
206,False,"{'a': 0.02, 'e': 0.9894425000000001}",20,0,-96.12510273899859,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
207,False,"{'a': 0.02, 'e': 0.9893395000000001}",30,0,-142.3018897334492,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
208,False,"{'a': 0.02, 'e': 0.9892360000000001}",20,0,-69.39984571873781,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
209,False,"{'a': 0.02, 'e': 0.9891320000000001}",20,0,-69.07036626630632,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.02, 'e': 0.9890275000000002}",25,0,-100.29047503519523,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
211,False,"{'a': 0.02, 'e': 0.9889225000000001}",25,7,-79.10065589218497,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 1}",1
212,False,"{'a': 0.02, 'e': 0.9888170000000002}",20,0,-75.45012508089405,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
213,False,"{'a': 0.02, 'e': 0.9887110000000001}",20,0,-128.77579920200677,"{0: 9, 1: 0, 2: 10, 3: 0, 4: 1}",0
214,False,"{'a': 0.02, 'e': 0.9886045000000001}",20,0,-173.67016549668597,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
215,False,"{'a': 0.02, 'e': 0.9884975000000001}",25,0,-59.35327729764303,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
216,False,"{'a': 0.02, 'e': 0.9883900000000001}",25,0,-54.84670535326106,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
217,False,"{'a': 0.02, 'e': 0.9882820000000001}",30,0,-111.72214396002592,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
218,False,"{'a': 0.02, 'e': 0.9881735000000001}",20,0,-81.86351972475548,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
219,False,"{'a': 0.02, 'e': 0.9880645000000001}",25,0,-170.72734125487608,"{0: 15, 1: 2, 2: 2, 3: 4, 4: 2}",0
220,False,"{'a': 0.02, 'e': 0.9879550000000001}",25,0,-155.77217085502684,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
221,False,"{'a': 0.02, 'e': 0.9878450000000001}",25,15,-20.99467972300694,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.02, 'e': 0.9877345000000001}",25,0,-173.88068653951893,"{0: 13, 1: 6, 2: 2, 3: 1, 4: 3}",0
223,False,"{'a': 0.02, 'e': 0.9876235000000001}",20,0,-72.29725527413213,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
224,False,"{'a': 0.02, 'e': 0.9875120000000001}",25,0,-204.91431250783737,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
225,False,"{'a': 0.02, 'e': 0.9874}",20,0,-58.01829158417769,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
226,False,"{'a': 0.02, 'e': 0.9872875000000001}",30,0,-224.74111227140963,"{0: 16, 1: 4, 2: 6, 3: 0, 4: 4}",0
227,False,"{'a': 0.02, 'e': 0.9871745000000001}",20,0,-144.17360951383117,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
228,False,"{'a': 0.02, 'e': 0.9870610000000001}",20,0,-143.2765329609937,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
229,False,"{'a': 0.02, 'e': 0.9869470000000001}",20,5,-42.197267672348126,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
230,False,"{'a': 0.02, 'e': 0.9868325000000001}",20,0,-42.17679030936901,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
231,False,"{'a': 0.02, 'e': 0.9867175000000001}",25,0,-71.94200437718631,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
232,False,"{'a': 0.02, 'e': 0.9866020000000001}",20,0,-139.9077038352602,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
233,False,"{'a': 0.02, 'e': 0.9864860000000001}",25,0,-29.33444148156283,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
234,False,"{'a': 0.02, 'e': 0.9863695000000001}",25,0,-140.9894782047991,"{0: 12, 1: 6, 2: 5, 3: 0, 4: 2}",0
235,False,"{'a': 0.02, 'e': 0.9862525000000001}",20,0,-104.2009387551676,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
236,False,"{'a': 0.02, 'e': 0.9861350000000001}",25,0,-142.48724780564356,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
237,False,"{'a': 0.02, 'e': 0.9860170000000001}",20,0,-62.88315890678493,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
238,False,"{'a': 0.02, 'e': 0.9858985000000001}",30,0,-151.2007722104842,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
239,False,"{'a': 0.02, 'e': 0.9857795000000001}",25,4,-146.57360987224317,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 2}",1
240,False,"{'a': 0.02, 'e': 0.9856600000000001}",30,0,-246.80607380910186,"{0: 14, 1: 2, 2: 9, 3: 2, 4: 3}",0
241,False,"{'a': 0.02, 'e': 0.9855400000000001}",20,0,-133.73178256014143,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
242,False,"{'a': 0.02, 'e': 0.9854195000000001}",20,9,-32.7191254902991,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
243,False,"{'a': 0.02, 'e': 0.9852985000000001}",25,0,-164.27922634052732,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
244,False,"{'a': 0.02, 'e': 0.9851770000000001}",35,0,-125.61305438315347,"{0: 23, 1: 5, 2: 4, 3: 2, 4: 1}",0
245,False,"{'a': 0.02, 'e': 0.9850550000000001}",35,0,-96.17585803926288,"{0: 21, 1: 6, 2: 7, 3: 1, 4: 0}",0
246,False,"{'a': 0.02, 'e': 0.9849325000000001}",25,0,-103.75130215969853,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
247,False,"{'a': 0.02, 'e': 0.9848095000000001}",35,0,-157.257292684909,"{0: 18, 1: 6, 2: 9, 3: 1, 4: 1}",0
248,False,"{'a': 0.02, 'e': 0.9846860000000001}",25,0,-110.03100121265513,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
249,False,"{'a': 0.02, 'e': 0.984562}",20,0,-152.5062080890143,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
250,False,"{'a': 0.02, 'e': 0.9844375000000001}",20,0,-70.596136516334,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
251,False,"{'a': 0.02, 'e': 0.9843125}",25,0,-87.58491628242108,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
252,False,"{'a': 0.02, 'e': 0.984187}",25,0,-187.73556069117723,"{0: 10, 1: 5, 2: 7, 3: 1, 4: 2}",0
253,False,"{'a': 0.02, 'e': 0.9840610000000001}",30,0,-194.0239296746623,"{0: 16, 1: 1, 2: 9, 3: 2, 4: 2}",0
254,False,"{'a': 0.02, 'e': 0.9839345}",30,0,-194.98172326176143,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
255,False,"{'a': 0.02, 'e': 0.9838075000000001}",20,0,-88.79124506115791,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
256,False,"{'a': 0.02, 'e': 0.9836800000000001}",25,8,-108.64430902955586,"{0: 7, 1: 4, 2: 4, 3: 1, 4: 1}",1
257,False,"{'a': 0.02, 'e': 0.9835520000000001}",25,0,-146.88933661851814,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",1
258,False,"{'a': 0.02, 'e': 0.9834235000000001}",20,0,-49.62385085610481,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
259,False,"{'a': 0.02, 'e': 0.9832945000000001}",20,0,-82.1202438726678,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
260,False,"{'a': 0.02, 'e': 0.9831650000000001}",20,0,-67.24593806257485,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
261,False,"{'a': 0.02, 'e': 0.9830350000000001}",20,0,-109.97130242854138,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
262,False,"{'a': 0.02, 'e': 0.9829045000000001}",20,0,-70.05939210137839,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
263,False,"{'a': 0.02, 'e': 0.9827735000000001}",25,3,-130.4961164394399,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 2}",1
264,False,"{'a': 0.02, 'e': 0.9826420000000001}",25,0,-182.62122671426974,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
265,False,"{'a': 0.02, 'e': 0.9825100000000001}",20,11,-40.54062741704623,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
266,False,"{'a': 0.02, 'e': 0.9823775000000001}",25,0,-170.63141846151987,"{0: 14, 1: 4, 2: 2, 3: 3, 4: 2}",0
267,False,"{'a': 0.02, 'e': 0.9822445000000001}",25,12,-55.64725097433546,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
268,False,"{'a': 0.02, 'e': 0.9821110000000001}",20,2,-140.62726579009328,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 3}",1
269,False,"{'a': 0.02, 'e': 0.9819770000000001}",20,6,-64.10843328403428,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
270,False,"{'a': 0.02, 'e': 0.9818425000000001}",30,0,-170.71998208066867,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
271,False,"{'a': 0.02, 'e': 0.9817075000000001}",20,0,-227.84858233744913,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 4}",0
272,False,"{'a': 0.02, 'e': 0.9815720000000001}",20,0,-85.83282449969352,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
273,False,"{'a': 0.02, 'e': 0.9814360000000001}",25,0,-106.44217185497303,"{0: 14, 1: 6, 2: 3, 3: 1, 4: 1}",0
274,False,"{'a': 0.02, 'e': 0.9812995000000001}",20,0,-61.2732638666009,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
275,False,"{'a': 0.02, 'e': 0.9811625}",20,0,-85.32407853773093,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
276,False,"{'a': 0.02, 'e': 0.981025}",25,0,-103.16556412783675,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
277,False,"{'a': 0.02, 'e': 0.9808870000000001}",20,0,-118.87764464983478,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
278,False,"{'a': 0.02, 'e': 0.9807485}",25,0,-73.139012411796,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
279,False,"{'a': 0.02, 'e': 0.9806095}",30,0,-95.62429832306205,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
280,False,"{'a': 0.02, 'e': 0.9804700000000001}",25,0,-190.60244331405556,"{0: 11, 1: 5, 2: 4, 3: 3, 4: 2}",0
281,False,"{'a': 0.02, 'e': 0.98033}",20,0,-78.70296657174575,"{0: 13, 1: 2, 2: 2, 3: 3, 4: 0}",0
282,False,"{'a': 0.02, 'e': 0.9801895}",35,3,-210.49278222154368,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 3}",1
283,False,"{'a': 0.02, 'e': 0.9800485000000001}",25,0,-172.58457450463894,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
284,False,"{'a': 0.02, 'e': 0.9799070000000001}",20,0,-68.02327300242992,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
285,False,"{'a': 0.02, 'e': 0.9797650000000001}",25,0,-21.54329022173086,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
286,False,"{'a': 0.02, 'e': 0.9796225000000001}",20,9,-43.06607890704035,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
287,False,"{'a': 0.02, 'e': 0.9794795000000001}",25,0,-36.392830963034775,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
288,False,"{'a': 0.02, 'e': 0.9793360000000001}",20,0,-246.22955402478792,"{0: 8, 1: 2, 2: 4, 3: 2, 4: 4}",0
289,False,"{'a': 0.02, 'e': 0.9791920000000001}",20,0,-141.50608103285572,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
290,False,"{'a': 0.02, 'e': 0.9790475000000001}",20,0,-103.47673892159204,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
291,False,"{'a': 0.02, 'e': 0.9789025000000001}",20,0,-159.96530812097265,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
292,False,"{'a': 0.02, 'e': 0.9787570000000001}",20,0,-35.74359747451353,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
293,False,"{'a': 0.02, 'e': 0.9786110000000001}",25,0,-100.35476608808096,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
294,False,"{'a': 0.02, 'e': 0.9784645000000001}",30,0,-144.98013664989196,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
295,False,"{'a': 0.02, 'e': 0.9783175000000001}",35,0,-178.41956513030988,"{0: 18, 1: 7, 2: 7, 3: 1, 4: 2}",0
296,False,"{'a': 0.02, 'e': 0.9781700000000001}",25,0,-41.24519400676828,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
297,False,"{'a': 0.02, 'e': 0.9780220000000001}",20,0,-288.0843531705348,"{0: 5, 1: 2, 2: 6, 3: 3, 4: 4}",0
298,False,"{'a': 0.02, 'e': 0.9778735000000001}",20,0,-77.28102659368834,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
299,False,"{'a': 0.02, 'e': 0.9777245000000001}",35,0,-176.19330399872655,"{0: 20, 1: 4, 2: 8, 3: 1, 4: 2}",0
300,False,"{'a': 0.02, 'e': 0.9775750000000001}",25,0,-193.84205906527006,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
301,False,"{'a': 0.02, 'e': 0.9774250000000001}",30,0,-116.5274270814198,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
302,False,"{'a': 0.02, 'e': 0.9772745}",25,0,-138.92478893888054,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
303,False,"{'a': 0.02, 'e': 0.9771235}",25,15,-41.38033330400601,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 0}",1
304,False,"{'a': 0.02, 'e': 0.9769720000000001}",25,0,-52.44164530063543,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
305,False,"{'a': 0.02, 'e': 0.97682}",20,0,-130.08426397098364,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
306,False,"{'a': 0.02, 'e': 0.9766675}",20,0,-122.74433401908732,"{0: 8, 1: 7, 2: 3, 3: 1, 4: 1}",0
307,False,"{'a': 0.02, 'e': 0.9765145000000001}",25,0,-114.60127415296296,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
308,False,"{'a': 0.02, 'e': 0.976361}",20,0,-150.45802824298312,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
309,False,"{'a': 0.02, 'e': 0.976207}",20,0,-104.74779338458632,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
310,False,"{'a': 0.02, 'e': 0.9760525000000001}",25,0,-106.5201348845545,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
311,False,"{'a': 0.02, 'e': 0.9758975000000001}",25,0,-30.22759092370062,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 0}",0
312,False,"{'a': 0.02, 'e': 0.9757420000000001}",20,0,-80.32972459299928,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
313,False,"{'a': 0.02, 'e': 0.9755860000000001}",20,0,-165.56524190486812,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
314,False,"{'a': 0.02, 'e': 0.9754295000000001}",30,0,-169.3523712149814,"{0: 17, 1: 2, 2: 9, 3: 0, 4: 2}",0
315,False,"{'a': 0.02, 'e': 0.9752725000000001}",20,0,-57.2578759997895,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
316,False,"{'a': 0.02, 'e': 0.9751150000000001}",30,0,-128.33375807960277,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
317,False,"{'a': 0.02, 'e': 0.9749570000000001}",20,0,-108.60505823011441,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
318,False,"{'a': 0.02, 'e': 0.9747985000000001}",20,0,-121.39155843878235,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
319,False,"{'a': 0.02, 'e': 0.9746395000000001}",20,0,-155.9997338719348,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
320,False,"{'a': 0.02, 'e': 0.9744800000000001}",30,0,-150.5665197436434,"{0: 19, 1: 7, 2: 0, 3: 1, 4: 3}",0
321,False,"{'a': 0.02, 'e': 0.9743200000000001}",30,0,-165.83123902266027,"{0: 16, 1: 5, 2: 6, 3: 1, 4: 2}",0
322,False,"{'a': 0.02, 'e': 0.9741595000000001}",30,0,-137.28685054695976,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
323,False,"{'a': 0.02, 'e': 0.9739985000000001}",20,0,-81.47219472938104,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
324,False,"{'a': 0.02, 'e': 0.9738370000000001}",20,11,-87.00711086368335,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 2}",1
325,False,"{'a': 0.02, 'e': 0.9736750000000001}",35,0,-141.01177343891084,"{0: 23, 1: 3, 2: 7, 3: 0, 4: 2}",0
326,False,"{'a': 0.02, 'e': 0.9735125000000001}",20,0,-204.55486942204828,"{0: 8, 1: 3, 2: 4, 3: 2, 4: 3}",0
327,False,"{'a': 0.02, 'e': 0.9733495000000001}",30,0,-74.1747233555316,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
328,False,"{'a': 0.02, 'e': 0.9731860000000001}",25,2,-106.53883783705214,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 2}",1
329,False,"{'a': 0.02, 'e': 0.973022}",25,8,-35.21008397723302,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 0}",1
330,False,"{'a': 0.02, 'e': 0.9728575}",20,0,-153.6547533906514,"{0: 6, 1: 8, 2: 4, 3: 0, 4: 2}",0
331,False,"{'a': 0.02, 'e': 0.9726925000000001}",20,0,-71.43962492868265,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
332,False,"{'a': 0.02, 'e': 0.972527}",25,3,-71.79976148880547,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 0}",1
333,False,"{'a': 0.02, 'e': 0.972361}",20,0,-125.54417697426831,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
334,False,"{'a': 0.02, 'e': 0.9721945000000001}",20,0,-243.94411669262976,"{0: 7, 1: 0, 2: 7, 3: 3, 4: 3}",0
335,False,"{'a': 0.02, 'e': 0.9720275}",30,17,-29.9463504844366,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
336,False,"{'a': 0.02, 'e': 0.9718600000000001}",25,0,-55.40635398244378,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
337,False,"{'a': 0.02, 'e': 0.9716920000000001}",20,0,-28.107746621532918,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
338,False,"{'a': 0.02, 'e': 0.9715235000000001}",20,0,-75.12953994062798,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
339,False,"{'a': 0.02, 'e': 0.9713545000000001}",20,0,-109.65835408245667,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
340,False,"{'a': 0.02, 'e': 0.9711850000000001}",30,12,-52.16090482259634,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 0}",1
341,False,"{'a': 0.02, 'e': 0.9710150000000001}",20,0,-127.98639852134482,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
342,False,"{'a': 0.02, 'e': 0.9708445000000001}",20,0,-112.3899914433612,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
343,False,"{'a': 0.02, 'e': 0.9706735000000001}",20,0,-173.91996383178767,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
344,False,"{'a': 0.02, 'e': 0.9705020000000001}",30,0,-210.8391436796711,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
345,False,"{'a': 0.02, 'e': 0.9703300000000001}",20,7,-13.426659562985822,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.02, 'e': 0.9701575000000001}",30,0,-109.58102769454862,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
347,False,"{'a': 0.02, 'e': 0.9699845000000001}",25,0,-91.28240347377883,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
348,False,"{'a': 0.02, 'e': 0.9698110000000001}",20,12,-10.180258056658714,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.02, 'e': 0.9696370000000001}",30,0,-147.91131731267907,"{0: 20, 1: 5, 2: 1, 3: 1, 4: 3}",0
350,False,"{'a': 0.02, 'e': 0.9694625000000001}",20,0,-99.2367359491374,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
351,False,"{'a': 0.02, 'e': 0.9692875000000001}",25,0,-79.65700689708909,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
352,False,"{'a': 0.02, 'e': 0.9691120000000001}",25,0,-193.34352785716533,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 3}",0
353,False,"{'a': 0.02, 'e': 0.9689360000000001}",35,20,-40.699579416753295,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
354,False,"{'a': 0.02, 'e': 0.9687595000000001}",25,0,-144.79852715879937,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
355,False,"{'a': 0.02, 'e': 0.9685825000000001}",25,4,-82.76048808338366,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 0}",1
356,False,"{'a': 0.02, 'e': 0.9684050000000001}",20,0,-145.6632994994123,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
357,False,"{'a': 0.02, 'e': 0.9682270000000001}",30,10,-86.89015040386127,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",1
358,False,"{'a': 0.02, 'e': 0.9680485000000001}",25,0,-203.6098626568337,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
359,False,"{'a': 0.02, 'e': 0.9678695}",25,0,-183.020128225514,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
360,False,"{'a': 0.02, 'e': 0.96769}",20,0,-59.80590525503539,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
361,False,"{'a': 0.02, 'e': 0.9675100000000001}",20,8,-35.16654239323029,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
362,False,"{'a': 0.02, 'e': 0.9673295000000001}",25,0,-110.26522506068389,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
363,False,"{'a': 0.02, 'e': 0.9671485000000001}",25,0,-295.2222380694777,"{0: 7, 1: 2, 2: 11, 3: 1, 4: 4}",0
364,False,"{'a': 0.02, 'e': 0.9669670000000001}",20,0,-82.7412048851549,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
365,False,"{'a': 0.02, 'e': 0.9667850000000001}",20,0,-83.22036055990252,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
366,False,"{'a': 0.02, 'e': 0.9666025000000001}",25,0,-68.05374370991528,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
367,False,"{'a': 0.02, 'e': 0.9664195000000001}",30,0,-157.1499613467558,"{0: 16, 1: 2, 2: 9, 3: 2, 4: 1}",0
368,False,"{'a': 0.02, 'e': 0.9662360000000001}",20,0,-73.63314489726487,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
